Date,Drug_Demand,Hour,Weekday,Month,Year,Holiday,Marketing_Spend,Competitor_Price
2000-03-14 00:00:00,151.13115533406025,0,1,3,2000,0,3917.7481451459525,31.017875288942026
2000-03-14 01:00:00,160.87107635371316,1,1,3,2000,0,1021.3837789823472,20.00996923964905
2000-03-14 02:00:00,183.19813407950693,2,1,3,2000,0,3170.3555326696237,26.538679095380147
2000-03-14 03:00:00,176.58438442476685,3,1,3,2000,0,1635.6293245188094,31.60984903657734
2000-03-14 04:00:00,182.53677716070018,4,1,3,2000,0,1090.1534350809593,13.506517347995795
2000-03-14 05:00:00,189.65041826592642,5,1,3,2000,0,3566.663447451441,32.72341730900403
2000-03-14 06:00:00,184.15250128349308,6,1,3,2000,0,3411.9129140288605,14.371932021457724
2000-03-14 07:00:00,169.91161998593793,7,1,3,2000,0,3937.1788466747853,17.114233030784227
2000-03-14 08:00:00,192.6728259737279,8,1,3,2000,0,3472.8862308321277,25.721085061466486
2000-03-14 09:00:00,178.07773177112966,9,1,3,2000,0,2767.947361364286,41.97394440145844
2000-03-14 10:00:00,174.67671186910283,10,1,3,2000,0,2914.482066307627,42.952054495699656
2000-03-14 11:00:00,164.57849849725713,11,1,3,2000,0,1880.4916087314894,21.30509882781919
2000-03-14 12:00:00,169.9855819861009,12,1,3,2000,0,1334.8901846282101,31.518477853018275
2000-03-14 13:00:00,172.88577741494834,13,1,3,2000,0,4443.404317207958,13.74760006377108
2000-03-14 14:00:00,145.19378236666685,14,1,3,2000,0,3765.2534516370238,49.9082588925419
2000-03-14 15:00:00,155.49384596753407,15,1,3,2000,1,1491.6714500271712,36.15808365826406
2000-03-14 16:00:00,142.03966832959543,16,1,3,2000,0,2056.947254977723,18.967729651688057
2000-03-14 17:00:00,119.75147715859237,17,1,3,2000,0,4452.914083312733,45.98826367863974
2000-03-14 18:00:00,125.04513540875142,18,1,3,2000,0,4839.326040798145,23.990113859727447
2000-03-14 19:00:00,144.0447010673333,19,1,3,2000,0,4164.571626114829,21.010073699712954
2000-03-14 20:00:00,151.93796174302213,20,1,3,2000,0,3279.823846359192,21.89732934096842
2000-03-14 21:00:00,151.1381585569268,21,1,3,2000,0,4476.589210035047,29.44114521564513
2000-03-14 22:00:00,156.91514332402585,22,1,3,2000,0,3507.239863203897,11.338150336187969
2000-03-14 23:00:00,179.97845153573888,23,1,3,2000,0,3797.65207000341,36.05808516948947
2000-03-15 00:00:00,164.82197651881478,0,2,3,2000,0,4307.797750135942,47.91035552758332
2000-03-15 01:00:00,162.09991809539954,1,2,3,2000,0,2415.9246394552592,42.62135567705249
2000-03-15 02:00:00,168.34093218066624,2,2,3,2000,0,4138.154179656933,42.44294741122049
2000-03-15 03:00:00,190.13414873392148,3,2,3,2000,0,1827.801481192402,40.96232725338946
2000-03-15 04:00:00,164.3052317744287,4,2,3,2000,0,1777.0068128687976,24.270441103223593
2000-03-15 05:00:00,191.40934395832605,5,2,3,2000,0,4245.355173273447,17.61726146682571
2000-03-15 06:00:00,179.90752735854034,6,2,3,2000,0,3255.195395878584,22.57402995822563
2000-03-15 07:00:00,170.78319040306997,7,2,3,2000,0,2655.585924127098,16.911797375760717
2000-03-15 08:00:00,162.63410315845505,8,2,3,2000,0,3093.806710215794,44.0373894276865
2000-03-15 09:00:00,188.7977764469506,9,2,3,2000,0,4911.680444960154,26.841220375328106
2000-03-15 10:00:00,161.31070098849742,10,2,3,2000,0,4576.689536042816,42.478784708544254
2000-03-15 11:00:00,165.71894069613086,11,2,3,2000,0,3030.306276468006,21.612293080360278
2000-03-15 12:00:00,150.20605650041313,12,2,3,2000,0,3188.7586977863493,15.750087568670343
2000-03-15 13:00:00,174.4703942722022,13,2,3,2000,0,3456.926824621653,44.823288501585196
2000-03-15 14:00:00,151.0045245503178,14,2,3,2000,0,4163.3029295487095,41.9566939513864
2000-03-15 15:00:00,132.4514855315191,15,2,3,2000,0,4495.214450121932,32.24546191303783
2000-03-15 16:00:00,138.48336678052496,16,2,3,2000,0,1586.1159387260254,14.930993821239635
2000-03-15 17:00:00,154.73948415561534,17,2,3,2000,0,3512.7537480515057,23.45349487293293
2000-03-15 18:00:00,130.39295106750103,18,2,3,2000,0,1908.7565825473343,12.301898795479183
2000-03-15 19:00:00,137.26305531060794,19,2,3,2000,0,3487.1194382725407,45.92797921956893
2000-03-15 20:00:00,154.78151767788628,20,2,3,2000,0,1685.2315554170732,19.610386913064602
2000-03-15 21:00:00,149.54589373292268,21,2,3,2000,0,4231.862115996261,30.9310098327273
2000-03-15 22:00:00,138.10515970289273,22,2,3,2000,0,3643.734331990052,47.674301799263404
2000-03-15 23:00:00,157.39149806236395,23,2,3,2000,0,4463.983455709481,34.92489887216243
2000-03-16 00:00:00,159.07198163500965,0,3,3,2000,0,4777.751401533889,34.92200751260398
2000-03-16 01:00:00,166.33463023635713,1,3,3,2000,0,4735.709128996719,43.313880992957685
2000-03-16 02:00:00,180.13429604772008,2,3,3,2000,0,1580.6537865272248,37.73686560876425
2000-03-16 03:00:00,177.25132484317837,3,3,3,2000,0,2507.2810222958246,29.430470037935265
2000-03-16 04:00:00,177.1306381760187,4,3,3,2000,0,2932.3809804883467,14.887574930490599
2000-03-16 05:00:00,178.67199071267916,5,3,3,2000,0,4155.794197126372,29.866618394000565
2000-03-16 06:00:00,191.57523195942835,6,3,3,2000,0,1059.2582933640049,17.27777744509666
2000-03-16 07:00:00,172.9568669900945,7,3,3,2000,0,4701.78210474068,29.674119995729164
2000-03-16 08:00:00,156.51786068976423,8,3,3,2000,0,2628.9228736011237,10.87794560082488
2000-03-16 09:00:00,172.8002306182824,9,3,3,2000,0,3524.424938552118,24.099779444607556
2000-03-16 10:00:00,174.72830233510405,10,3,3,2000,1,4922.455704654629,12.211827418554098
2000-03-16 11:00:00,161.99304302838613,11,3,3,2000,0,4530.630481703891,15.824857391672076
2000-03-16 12:00:00,155.76142700935813,12,3,3,2000,0,2448.72251897166,37.796175487295585
2000-03-16 13:00:00,152.23065949646764,13,3,3,2000,0,2938.0468708439003,49.052340342242736
2000-03-16 14:00:00,150.83857841489518,14,3,3,2000,0,4079.776964622384,32.58917701540763
2000-03-16 15:00:00,133.99368357919062,15,3,3,2000,0,3974.223018425849,16.7799672935457
2000-03-16 16:00:00,150.4466940212803,16,3,3,2000,0,3819.199361783786,25.05818773366523
2000-03-16 17:00:00,115.24611637317084,17,3,3,2000,0,1042.7708845608327,19.374260574971245
2000-03-16 18:00:00,146.62267750919673,18,3,3,2000,0,1796.0646355498402,11.913609058124909
2000-03-16 19:00:00,145.0717087350827,19,3,3,2000,0,1886.7118071848809,46.522662886772274
2000-03-16 20:00:00,148.9415936247286,20,3,3,2000,0,2002.4643059157916,31.686094058352694
2000-03-16 21:00:00,127.9000584353391,21,3,3,2000,0,1384.7403166800239,15.955142304407136
2000-03-16 22:00:00,154.28937702033076,22,3,3,2000,0,4226.42154511805,39.828899584721526
2000-03-16 23:00:00,150.79430762835094,23,3,3,2000,0,2365.1864004157733,16.851416369613766
2000-03-17 00:00:00,177.66841858735705,0,4,3,2000,0,4102.3518058725585,18.260896547263062
2000-03-17 01:00:00,170.4747215319931,1,4,3,2000,0,4726.098437698633,34.06200466165238
2000-03-17 02:00:00,159.94846407524884,2,4,3,2000,0,2252.0968921562853,27.05834169935599
2000-03-17 03:00:00,158.98743857514052,3,4,3,2000,0,2815.086868580587,45.78907579351269
2000-03-17 04:00:00,172.9577839338093,4,4,3,2000,0,1350.050344660271,33.8683688043987
2000-03-17 05:00:00,189.2537348197934,5,4,3,2000,0,2179.363306088505,17.29786873297506
2000-03-17 06:00:00,193.3787796817009,6,4,3,2000,0,3184.970390519743,28.988242629852202
2000-03-17 07:00:00,183.0213350368869,7,4,3,2000,0,1720.7522802165065,39.06932039261192
2000-03-17 08:00:00,180.0442781538044,8,4,3,2000,0,3148.010287347592,34.00444215788391
2000-03-17 09:00:00,172.77975649823685,9,4,3,2000,0,2251.525127824327,22.8481232387522
2000-03-17 10:00:00,171.77914240378223,10,4,3,2000,0,4960.192442063148,25.457436143940136
2000-03-17 11:00:00,179.36093342724612,11,4,3,2000,0,2502.848484801974,36.624912829130096
2000-03-17 12:00:00,158.5957071633705,12,4,3,2000,0,1156.2249086092118,30.759770514847343
2000-03-17 13:00:00,163.50817777662027,13,4,3,2000,0,2891.8174717436013,12.95021948600111
2000-03-17 14:00:00,146.84698388461027,14,4,3,2000,0,2336.0882019012224,31.946770382333817
2000-03-17 15:00:00,158.15639324407752,15,4,3,2000,0,2480.1139030915915,28.191352676864383
2000-03-17 16:00:00,150.66712520682265,16,4,3,2000,0,2482.134303516342,42.59723649378167
2000-03-17 17:00:00,152.637699647997,17,4,3,2000,0,4524.680592071774,14.493423198554506
2000-03-17 18:00:00,161.09082863239433,18,4,3,2000,0,2993.058273612035,10.041543562502673
2000-03-17 19:00:00,117.16587978941511,19,4,3,2000,0,2011.3640668117741,42.83052827648576
2000-03-17 20:00:00,152.55607263715132,20,4,3,2000,0,4170.014254427012,18.44911459152328
2000-03-17 21:00:00,152.92262771708855,21,4,3,2000,0,2773.7858824107498,11.260754633723437
2000-03-17 22:00:00,156.88309008363763,22,4,3,2000,0,1581.422213099796,18.840507874340386
2000-03-17 23:00:00,159.67225704995812,23,4,3,2000,0,4993.993286271985,45.44046537151942
2000-03-18 00:00:00,165.0779970444941,0,5,3,2000,0,1109.4311864149704,16.84635134244974
2000-03-18 01:00:00,171.2538386963067,1,5,3,2000,0,3836.935553057312,22.79947778817281
2000-03-18 02:00:00,181.80835914069985,2,5,3,2000,0,4390.225932636351,34.42357557812777
2000-03-18 03:00:00,185.18812324514974,3,5,3,2000,0,2415.25323781263,17.178286528110213
2000-03-18 04:00:00,179.88856902885448,4,5,3,2000,0,1629.3735607739436,35.805901755703225
2000-03-18 05:00:00,180.2960164983707,5,5,3,2000,0,2746.2319557270084,38.26690099994886
2000-03-18 06:00:00,183.088418357516,6,5,3,2000,0,2929.908665996401,19.241906513716557
2000-03-18 07:00:00,178.11125754483243,7,5,3,2000,0,4998.814066614397,13.849391438840035
2000-03-18 08:00:00,198.07897357802653,8,5,3,2000,0,1077.8626878522775,26.078762857347677
2000-03-18 09:00:00,164.42523433607926,9,5,3,2000,0,3623.5357754590136,37.944943161194644
2000-03-18 10:00:00,180.52325387581473,10,5,3,2000,0,4217.794709532936,42.54037509531922
2000-03-18 11:00:00,175.67475793188487,11,5,3,2000,0,3471.616434788808,11.467148213269308
2000-03-18 12:00:00,157.7906752758814,12,5,3,2000,0,3519.7257232359034,31.462876263881547
2000-03-18 13:00:00,160.91333548657857,13,5,3,2000,0,4501.243448459138,20.294254914346443
2000-03-18 14:00:00,165.79342190534987,14,5,3,2000,0,3260.681776331812,26.643247893977268
2000-03-18 15:00:00,145.7560523785768,15,5,3,2000,0,4526.341405396531,31.150176705353143
2000-03-18 16:00:00,159.03190379507896,16,5,3,2000,0,1840.743474727116,39.40998985615012
2000-03-18 17:00:00,155.1315174446391,17,5,3,2000,0,3064.4905542801544,11.592061491291918
2000-03-18 18:00:00,136.2036984414485,18,5,3,2000,0,1134.3841522704151,16.814983087421794
2000-03-18 19:00:00,132.9377927294735,19,5,3,2000,0,4213.93396026442,34.65393671308487
2000-03-18 20:00:00,147.70534967029198,20,5,3,2000,0,4109.138226799933,27.63432282822479
2000-03-18 21:00:00,136.8610349262331,21,5,3,2000,0,3156.1596156322503,18.395329638051745
2000-03-18 22:00:00,124.39375392401709,22,5,3,2000,0,2583.2924991002187,12.59934448331379
2000-03-18 23:00:00,153.40488588875883,23,5,3,2000,0,2480.44838681743,46.59137666461156
2000-03-19 00:00:00,185.43992486434513,0,6,3,2000,0,1804.436665908539,24.516372908694137
2000-03-19 01:00:00,164.43683718213455,1,6,3,2000,0,2711.557191723243,26.42224544263996
2000-03-19 02:00:00,177.56166983815882,2,6,3,2000,0,2215.637060191105,11.96449553222742
2000-03-19 03:00:00,184.94329079668924,3,6,3,2000,0,3310.686462485336,39.5431699904769
2000-03-19 04:00:00,180.744623742182,4,6,3,2000,0,4145.933245768309,49.686913106502544
2000-03-19 05:00:00,179.8527774420794,5,6,3,2000,0,3776.546654062103,49.132041519761245
2000-03-19 06:00:00,196.19227605469663,6,6,3,2000,0,3055.82103652466,22.448336711289592
2000-03-19 07:00:00,183.65740804472466,7,6,3,2000,0,4794.414780803379,48.4457401195357
2000-03-19 08:00:00,180.38099552508282,8,6,3,2000,0,1789.295695592303,26.306245969014416
2000-03-19 09:00:00,186.126026994574,9,6,3,2000,0,3559.8922926688533,25.489728471364415
2000-03-19 10:00:00,163.74795743048873,10,6,3,2000,0,1352.168486156504,43.266000280527706
2000-03-19 11:00:00,156.623458177758,11,6,3,2000,0,3692.0524061514457,41.671822221980655
2000-03-19 12:00:00,147.86376361289476,12,6,3,2000,0,3901.343318732952,28.995791406507145
2000-03-19 13:00:00,164.6511803908468,13,6,3,2000,0,4130.46779736207,27.896959006452807
2000-03-19 14:00:00,152.54542861101447,14,6,3,2000,0,3655.0393526874886,48.73791374594259
2000-03-19 15:00:00,158.3381155270745,15,6,3,2000,0,1490.4873367883192,26.34064641138087
2000-03-19 16:00:00,147.4398912669538,16,6,3,2000,0,1177.1699279208758,44.46882682220447
2000-03-19 17:00:00,131.2578205408402,17,6,3,2000,0,3857.046438398173,39.857844166357935
2000-03-19 18:00:00,140.76439501129465,18,6,3,2000,0,4192.930502190065,14.276993121254083
2000-03-19 19:00:00,154.00458725515958,19,6,3,2000,0,1130.5643164423168,16.359235060624364
2000-03-19 20:00:00,144.44755477950713,20,6,3,2000,0,1599.7293657841433,11.499381497207812
2000-03-19 21:00:00,162.150391390311,21,6,3,2000,0,4161.146023087206,11.406688362809568
2000-03-19 22:00:00,149.92330352441306,22,6,3,2000,0,4871.31290020099,34.17806700457027
2000-03-19 23:00:00,166.51081450209364,23,6,3,2000,0,3082.1463397442703,13.080157105965426
2000-03-20 00:00:00,146.8752425133696,0,0,3,2000,0,1613.2471783317837,15.447732781476793
2000-03-20 01:00:00,167.64767704486223,1,0,3,2000,0,2285.053407683784,19.77367786778791
2000-03-20 02:00:00,170.89969168182992,2,0,3,2000,0,4125.692681415207,32.13286050416063
2000-03-20 03:00:00,164.96843126429494,3,0,3,2000,0,3172.9023314208403,19.15779536179683
2000-03-20 04:00:00,193.27932869055843,4,0,3,2000,0,1231.1807444932037,25.836370614338673
2000-03-20 05:00:00,177.79208924449546,5,0,3,2000,0,2233.677158195938,24.133538535755193
2000-03-20 06:00:00,177.47606655764164,6,0,3,2000,0,4011.1643588002003,25.85208765118237
2000-03-20 07:00:00,197.2749787598229,7,0,3,2000,0,2303.124823581712,47.16109179481274
2000-03-20 08:00:00,183.91309054642025,8,0,3,2000,0,2729.3112077976975,48.78794257701108
2000-03-20 09:00:00,186.95285509726176,9,0,3,2000,0,4620.197093239276,12.898920766751388
2000-03-20 10:00:00,158.02026566886383,10,0,3,2000,0,4938.5719347166305,14.420713243408962
2000-03-20 11:00:00,162.27290286594138,11,0,3,2000,0,4028.8099909211073,12.187259506560073
2000-03-20 12:00:00,185.98044781679187,12,0,3,2000,0,1960.5031428927932,25.505662677657757
2000-03-20 13:00:00,168.51526872926928,13,0,3,2000,0,1972.5844489189153,44.04486732320987
2000-03-20 14:00:00,144.45245595296686,14,0,3,2000,0,2217.063777403098,41.99321043972596
2000-03-20 15:00:00,153.32858214978847,15,0,3,2000,0,1642.2209015737749,24.19155969778484
2000-03-20 16:00:00,137.9780184632279,16,0,3,2000,0,1715.3301187127963,40.02829061778925
2000-03-20 17:00:00,159.90948648636606,17,0,3,2000,0,2023.9584744233025,49.15931380119942
2000-03-20 18:00:00,122.62678945497883,18,0,3,2000,0,3639.545117668612,17.7579670674979
2000-03-20 19:00:00,148.79334153689095,19,0,3,2000,0,3449.877049148335,48.555359919770154
2000-03-20 20:00:00,150.675809259493,20,0,3,2000,0,2363.606957697819,40.83154708092968
2000-03-20 21:00:00,140.15968965310532,21,0,3,2000,0,1786.6701039966028,14.586571149508543
2000-03-20 22:00:00,152.73121998275963,22,0,3,2000,0,3496.0876015804033,41.78119400493893
2000-03-20 23:00:00,164.0764095715114,23,0,3,2000,0,1523.4941290659226,14.090080717023973
2000-03-21 00:00:00,147.9090857804468,0,1,3,2000,0,1584.9854252168502,11.189189531631069
2000-03-21 01:00:00,158.10577426795192,1,1,3,2000,0,2533.4671035216684,40.58408783581976
2000-03-21 02:00:00,174.20850938728373,2,1,3,2000,0,3269.480559516483,45.79911285118673
2000-03-21 03:00:00,171.6057281797098,3,1,3,2000,0,3913.1551320279923,26.015679081178206
2000-03-21 04:00:00,178.5180237438446,4,1,3,2000,0,3747.9211996072513,10.962614855295598
2000-03-21 05:00:00,184.98118689704694,5,1,3,2000,0,2513.807445168444,33.902382663313105
2000-03-21 06:00:00,176.79345409587447,6,1,3,2000,0,3618.6093677899726,19.3318970457733
2000-03-21 07:00:00,184.98541858241975,7,1,3,2000,0,1845.3873630437001,31.750763075664036
2000-03-21 08:00:00,186.26777470697598,8,1,3,2000,0,2974.9799217865548,22.717014243677554
2000-03-21 09:00:00,187.93272202688277,9,1,3,2000,0,3461.1117928653825,34.895583644413
2000-03-21 10:00:00,163.57824474581525,10,1,3,2000,0,3977.623442979422,20.41233773531454
2000-03-21 11:00:00,164.9634828511837,11,1,3,2000,0,1318.356666062233,15.937203371196844
2000-03-21 12:00:00,171.9911784258719,12,1,3,2000,0,1404.5650877117487,40.09648388414808
2000-03-21 13:00:00,146.1431007467617,13,1,3,2000,0,1295.4100060716,31.553539101418153
2000-03-21 14:00:00,157.2368951687152,14,1,3,2000,0,3185.8761083735035,22.69639524456512
2000-03-21 15:00:00,152.3484556110875,15,1,3,2000,0,3280.2187495760345,35.1158636157359
2000-03-21 16:00:00,123.05533786040714,16,1,3,2000,0,1044.0615550575187,21.488433449490586
2000-03-21 17:00:00,142.01687523677066,17,1,3,2000,0,3626.8035513213963,24.612345879108858
2000-03-21 18:00:00,149.62128628032218,18,1,3,2000,0,4053.2980493340788,25.033271565994323
2000-03-21 19:00:00,144.91105641497117,19,1,3,2000,0,1466.4398977182273,19.058778257923862
2000-03-21 20:00:00,144.31936645257767,20,1,3,2000,0,2349.3084710173334,27.634716971737436
2000-03-21 21:00:00,153.83691582482723,21,1,3,2000,0,4399.888514487477,42.61015814134523
2000-03-21 22:00:00,166.34089234103206,22,1,3,2000,0,3748.8002936946455,48.83868072591591
2000-03-21 23:00:00,166.686066554841,23,1,3,2000,0,2218.574942115828,18.776888369485775
2000-03-22 00:00:00,159.10642439999614,0,2,3,2000,0,3968.971471329792,47.553374609101255
2000-03-22 01:00:00,157.28605668814987,1,2,3,2000,0,4549.070142684393,21.115663263215957
2000-03-22 02:00:00,181.92886322141635,2,2,3,2000,0,2237.2802257176586,28.796313306658785
2000-03-22 03:00:00,169.1335611120613,3,2,3,2000,1,3737.1347883840112,14.025866982018345
2000-03-22 04:00:00,178.8435943079034,4,2,3,2000,0,1373.677748854123,34.321802921925304
2000-03-22 05:00:00,188.16601208238131,5,2,3,2000,0,1234.7315936960035,30.433737383742077
2000-03-22 06:00:00,198.33792787464697,6,2,3,2000,0,3345.0292829751243,37.15676746597743
2000-03-22 07:00:00,199.08393524089124,7,2,3,2000,1,2969.6961437295486,34.0172593900283
2000-03-22 08:00:00,184.86926405439422,8,2,3,2000,0,4240.3531304378375,49.25668958878539
2000-03-22 09:00:00,176.02373646545192,9,2,3,2000,0,4121.1330420255845,40.805770402479446
2000-03-22 10:00:00,165.0047201105094,10,2,3,2000,0,2146.7824574169053,48.619459373652056
2000-03-22 11:00:00,191.80843716300205,11,2,3,2000,0,3049.0496270283666,31.020421824196003
2000-03-22 12:00:00,164.1815140423361,12,2,3,2000,0,4023.1062217513627,21.256900038373896
2000-03-22 13:00:00,168.71689681003622,13,2,3,2000,0,2083.8109444118945,31.278541567127615
2000-03-22 14:00:00,159.11741104161624,14,2,3,2000,1,2447.8453614902023,28.669810494039503
2000-03-22 15:00:00,148.08606980715632,15,2,3,2000,0,1239.453922049378,27.088007961118386
2000-03-22 16:00:00,144.5187770719889,16,2,3,2000,0,1521.9543798532004,26.042919840829285
2000-03-22 17:00:00,134.1036968468807,17,2,3,2000,0,3440.8814114773904,42.45426649221229
2000-03-22 18:00:00,158.5123345315927,18,2,3,2000,0,2987.004849229868,39.64478699270774
2000-03-22 19:00:00,146.7988764760534,19,2,3,2000,0,1674.3626321315448,35.75498325036522
2000-03-22 20:00:00,164.3325430304849,20,2,3,2000,0,1029.1248105933137,35.800889719191815
2000-03-22 21:00:00,148.76212491598838,21,2,3,2000,0,1676.1325592878861,24.956481138309684
2000-03-22 22:00:00,154.44634855090953,22,2,3,2000,0,3998.5598186227953,27.532558694758773
2000-03-22 23:00:00,150.95215044263935,23,2,3,2000,0,1374.7292319589244,16.10184870674107
2000-03-23 00:00:00,164.51053682389227,0,3,3,2000,0,2609.797473634808,33.159564891690046
2000-03-23 01:00:00,160.4347510928531,1,3,3,2000,0,1955.1561161079253,15.608086351383083
2000-03-23 02:00:00,181.72079297080333,2,3,3,2000,0,3197.5866310575498,46.61260970064804
2000-03-23 03:00:00,182.94902420152673,3,3,3,2000,0,3046.209339261457,26.626416492817167
2000-03-23 04:00:00,199.8326822094305,4,3,3,2000,0,4931.81415446054,11.706021978964438
2000-03-23 05:00:00,172.53899092993663,5,3,3,2000,0,4091.520297877578,10.070540608879085
2000-03-23 06:00:00,199.99266956977957,6,3,3,2000,0,4753.318260482625,37.052120049852974
2000-03-23 07:00:00,177.401346644245,7,3,3,2000,0,3311.8330805161927,34.46140128534355
2000-03-23 08:00:00,188.6647108206558,8,3,3,2000,0,3951.125459153524,40.81072479065592
2000-03-23 09:00:00,170.62425489656914,9,3,3,2000,0,4580.306296741517,39.974100380530004
2000-03-23 10:00:00,179.998859262222,10,3,3,2000,0,1164.2840024668626,10.12307054119454
2000-03-23 11:00:00,148.07615919128102,11,3,3,2000,0,4661.800708706554,16.68124767404764
2000-03-23 12:00:00,161.33454340115588,12,3,3,2000,0,1847.0812147446356,23.035672987718314
2000-03-23 13:00:00,163.9595869178323,13,3,3,2000,0,3820.0644206385787,12.461714394926645
2000-03-23 14:00:00,175.66406116746498,14,3,3,2000,0,4093.363581646831,17.126736083938404
2000-03-23 15:00:00,132.7219302773694,15,3,3,2000,0,1437.3040010440222,33.257316395182045
2000-03-23 16:00:00,150.83554459355457,16,3,3,2000,0,4812.399634265523,28.282159609430437
2000-03-23 17:00:00,143.70748733137657,17,3,3,2000,0,4706.23666542079,44.42227158437736
2000-03-23 18:00:00,129.08754077165293,18,3,3,2000,0,3618.2111215593495,18.955801860392505
2000-03-23 19:00:00,137.71588478501786,19,3,3,2000,0,1621.3165723237175,31.41359264480036
2000-03-23 20:00:00,146.2856889303721,20,3,3,2000,0,3264.2022422240984,44.46705295431128
2000-03-23 21:00:00,158.8805535613434,21,3,3,2000,0,2376.5793709409554,12.417321069238048
2000-03-23 22:00:00,159.26552298009244,22,3,3,2000,0,4723.057343237211,44.80266677494233
2000-03-23 23:00:00,150.11993703734663,23,3,3,2000,0,2626.622974065333,23.759239430838907
2000-03-24 00:00:00,150.2299097210339,0,4,3,2000,0,3774.997412557361,44.38005427692344
2000-03-24 01:00:00,177.95774826672127,1,4,3,2000,0,3548.060411230821,37.2718654968609
2000-03-24 02:00:00,176.68682376676364,2,4,3,2000,0,2084.0610992835036,36.9120679349314
2000-03-24 03:00:00,198.93049646539174,3,4,3,2000,0,3141.987367342916,11.917675470409797
2000-03-24 04:00:00,182.50368117905117,4,4,3,2000,0,2639.9206504397284,47.64770950756081
2000-03-24 05:00:00,199.49417690525195,5,4,3,2000,0,2498.5110976603514,27.24429446058426
2000-03-24 06:00:00,194.2163503292668,6,4,3,2000,0,4456.021827479,14.334810623108748
2000-03-24 07:00:00,196.34717488865897,7,4,3,2000,0,1559.033419564522,40.67256941713209
2000-03-24 08:00:00,190.4918383828853,8,4,3,2000,0,2641.5757915919644,44.672414256176346
2000-03-24 09:00:00,187.56727843365084,9,4,3,2000,0,1027.009813094939,47.179843759383594
2000-03-24 10:00:00,155.9978681979758,10,4,3,2000,0,2047.5612951066364,30.25635682011096
2000-03-24 11:00:00,171.7583145853698,11,4,3,2000,0,3486.987135798418,26.151562139625838
2000-03-24 12:00:00,162.34949495100255,12,4,3,2000,0,1350.0890924727212,33.33748976241836
2000-03-24 13:00:00,176.55045325622282,13,4,3,2000,0,2084.724771567071,21.873298964631015
2000-03-24 14:00:00,149.03816761859989,14,4,3,2000,0,4520.915283802742,25.71251287339067
2000-03-24 15:00:00,152.1445921114274,15,4,3,2000,0,3767.341391967127,31.561380600960067
2000-03-24 16:00:00,159.8122990861495,16,4,3,2000,0,1281.1550108335985,42.97616065075344
2000-03-24 17:00:00,152.84990538030516,17,4,3,2000,0,4969.519246619504,44.138259518340575
2000-03-24 18:00:00,150.86646092312114,18,4,3,2000,0,4780.5663727687715,15.248217091690881
2000-03-24 19:00:00,161.00145476404165,19,4,3,2000,0,1566.7594454196508,15.357863846454233
2000-03-24 20:00:00,154.5429455196952,20,4,3,2000,0,4687.47376349936,17.36840588863485
2000-03-24 21:00:00,149.7057616804097,21,4,3,2000,0,3199.7750148909327,33.85519347252732
2000-03-24 22:00:00,146.36916465754828,22,4,3,2000,0,4717.5241403292675,18.112316977342612
2000-03-24 23:00:00,169.05711281164506,23,4,3,2000,0,4872.203077279963,34.50202419469204
2000-03-25 00:00:00,161.79983657203255,0,5,3,2000,0,3774.2542759482535,39.01464037067081
2000-03-25 01:00:00,172.30049099849606,1,5,3,2000,0,2165.190950781075,44.34056641709395
2000-03-25 02:00:00,190.35368720419183,2,5,3,2000,0,4698.6298964698935,44.69290712413561
2000-03-25 03:00:00,181.53413255781325,3,5,3,2000,0,3293.9137563831814,18.58751366208974
2000-03-25 04:00:00,182.5175198398177,4,5,3,2000,0,2366.165953620406,22.48860373365209
2000-03-25 05:00:00,186.19633811902278,5,5,3,2000,1,2840.151786470335,17.266602708952096
2000-03-25 06:00:00,187.18233278242346,6,5,3,2000,0,2624.8080778997173,37.21913709346577
2000-03-25 07:00:00,179.1497356030107,7,5,3,2000,0,4741.160051110792,37.471930635917424
2000-03-25 08:00:00,203.87191296406792,8,5,3,2000,0,4279.332219367514,10.159869569000621
2000-03-25 09:00:00,178.4613875199097,9,5,3,2000,0,1125.4993671868244,16.593992750306885
2000-03-25 10:00:00,187.69093425880217,10,5,3,2000,0,1039.4226457454133,23.393344989667575
2000-03-25 11:00:00,164.87346707232587,11,5,3,2000,0,1277.4986348478997,18.287868870041958
2000-03-25 12:00:00,175.41156064691947,12,5,3,2000,0,3441.5475204593117,32.05388712688723
2000-03-25 13:00:00,166.46808994752845,13,5,3,2000,0,4257.919064276002,11.616885534016665
2000-03-25 14:00:00,160.23585258128193,14,5,3,2000,0,3059.7939810059397,43.04867826009541
2000-03-25 15:00:00,157.6273809677569,15,5,3,2000,0,3138.8848614045737,28.645466204300707
2000-03-25 16:00:00,156.89385362923767,16,5,3,2000,0,1961.6899624586108,33.75231389460278
2000-03-25 17:00:00,148.50184609943972,17,5,3,2000,0,2837.1691459623244,33.191844029573915
2000-03-25 18:00:00,148.35374682102756,18,5,3,2000,0,2027.3842245214123,28.027827167121867
2000-03-25 19:00:00,156.61447040725568,19,5,3,2000,0,2096.05150470059,32.695833647168655
2000-03-25 20:00:00,141.45318853410384,20,5,3,2000,0,2564.6396033788915,13.043095708316347
2000-03-25 21:00:00,143.12273286489588,21,5,3,2000,0,1190.1800788261019,25.38192300840667
2000-03-25 22:00:00,162.05193677910023,22,5,3,2000,0,4819.833442360912,38.39491336256544
